date,product_type,price_per_ton,volume_tons,destination_country,market_indicator,price_volatility,exchange_rate_TND_USD
2020-11-23,OLIVE_OIL,3789.54,512.21,Spain,FALLING,0.354,3.043
2020-11-23,CITRUS_FRUITS,1003.37,369.16,Spain,VOLATILE,0.116,3.061
2020-11-23,CITRUS_FRUITS,832.09,169.95,Spain,RISING,0.26,3.162
2020-11-24,PEPPERS,1234.13,271.33,France,STABLE,0.2,2.715
2020-11-25,TOMATOES,679.18,513.04,Saudi Arabia,FALLING,0.079,2.92
2020-11-26,TOMATOES,813.46,176.86,Netherlands,STABLE,0.355,3.335
2020-11-26,PEPPERS,822.22,264.41,Netherlands,VOLATILE,0.29,3.15
2020-11-27,DATES,2333.79,303.43,Saudi Arabia,STABLE,0.24,3.196
2020-11-27,PEPPERS,958.5,244.61,Germany,VOLATILE,0.397,3.108
2020-11-27,WHEAT,372.56,334.84,France,STABLE,0.32,3.064
2020-11-28,OLIVE_OIL,2665.56,164.62,Germany,FALLING,0.136,2.806
2020-11-28,CITRUS_FRUITS,662.24,246.69,Spain,RISING,0.102,2.829
2020-12-02,TOMATOES,660.51,130.97,Spain,FALLING,0.227,3.331
2020-12-02,DATES,1979.61,351.06,Italy,STABLE,0.338,3.166
2020-12-03,DATES,1911.43,90.68,Saudi Arabia,STABLE,0.224,2.834
2020-12-03,DATES,2329.48,216.89,USA,FALLING,0.322,2.969
2020-12-09,DATES,2498.14,83.95,Spain,STABLE,0.147,3.063
2020-12-09,OLIVE_OIL,2430.4,308.77,France,FALLING,0.151,2.92
2020-12-10,DATES,1687.3,408.44,France,STABLE,0.318,2.82
2020-12-17,WHEAT,385.32,107.47,Italy,STABLE,0.156,3.07
2020-12-19,TOMATOES,579.51,81.07,France,VOLATILE,0.193,2.965
2020-12-20,WHEAT,322.37,426.94,France,VOLATILE,0.181,2.919
2020-12-26,TOMATOES,598.93,28.03,Netherlands,RISING,0.247,3.174
2020-12-27,CITRUS_FRUITS,1129.11,171.2,Netherlands,STABLE,0.111,3.503
2021-01-01,PEPPERS,948.08,342.93,Germany,STABLE,0.199,2.722
2021-01-02,WHEAT,349.86,39.15,Germany,FALLING,0.354,3.323
2021-01-02,CITRUS_FRUITS,1056.69,517.47,USA,VOLATILE,0.173,3.307
2021-01-07,TOMATOES,533.96,241.21,Saudi Arabia,STABLE,0.142,3.152
2021-01-07,OLIVE_OIL,3286.37,255.68,Spain,RISING,0.223,2.954
2021-01-09,TOMATOES,578.29,185.7,Netherlands,VOLATILE,0.251,2.962
2021-01-09,CITRUS_FRUITS,879.63,291.24,Saudi Arabia,RISING,0.073,2.944
2021-01-09,TOMATOES,598.55,267.42,Saudi Arabia,FALLING,0.135,3.212
2021-01-09,WHEAT,271.59,413.12,Saudi Arabia,FALLING,0.165,2.887
2021-01-11,CITRUS_FRUITS,760.66,78.62,Germany,STABLE,0.256,2.773
2021-01-12,DATES,2786.81,484.02,Germany,STABLE,0.317,3.152
2021-01-13,WHEAT,253.49,292.09,USA,FALLING,0.257,3.269
2021-01-13,TOMATOES,598.22,417.25,USA,STABLE,0.152,2.954
2021-01-15,WHEAT,302.93,183.19,Saudi Arabia,RISING,0.13,2.734
2021-01-18,WHEAT,334.8,236.5,Saudi Arabia,RISING,0.393,2.874
2021-01-18,DATES,2191.13,415.55,Netherlands,RISING,0.07,2.905
2021-01-18,DATES,2711.06,507.15,France,STABLE,0.264,3.244
2021-01-18,OLIVE_OIL,3347.7,510.85,Saudi Arabia,FALLING,0.174,2.581
2021-01-20,OLIVE_OIL,2971.5,280.31,Germany,RISING,0.171,2.88
2021-01-20,PEPPERS,1348.8,200.42,USA,VOLATILE,0.214,3.161
2021-01-20,OLIVE_OIL,3749.37,146.8,Germany,RISING,0.067,2.827
2021-01-22,PEPPERS,944.18,208.68,Italy,RISING,0.091,3.011
2021-01-25,CITRUS_FRUITS,844.35,49.86,Saudi Arabia,VOLATILE,0.095,2.869
2021-01-28,TOMATOES,656.62,154.66,Netherlands,RISING,0.357,2.776
2021-01-29,OLIVE_OIL,2572.05,258.53,Germany,FALLING,0.075,3.031
2021-01-29,OLIVE_OIL,2827.02,100.41,Italy,RISING,0.346,3.077
2021-02-09,OLIVE_OIL,3607.44,130.27,Italy,RISING,0.387,2.813
2021-02-09,CITRUS_FRUITS,785.32,132.75,USA,RISING,0.364,2.857
2021-02-09,PEPPERS,1129.44,395.86,Germany,VOLATILE,0.12,3.152
2021-02-09,TOMATOES,683.74,269.61,Italy,RISING,0.066,3.081
2021-02-12,CITRUS_FRUITS,821.13,132.71,Netherlands,RISING,0.322,3.314
2021-02-12,WHEAT,339.73,362.23,Spain,FALLING,0.199,2.83
2021-02-12,CITRUS_FRUITS,1057.92,378.61,Italy,RISING,0.377,2.869
2021-02-13,OLIVE_OIL,2900.79,132.14,France,VOLATILE,0.339,3.103
2021-02-18,CITRUS_FRUITS,658.93,487.11,Italy,STABLE,0.394,3.277
2021-02-18,CITRUS_FRUITS,1123.66,188.55,Germany,RISING,0.367,2.96
2021-02-18,TOMATOES,538.3,44.16,Saudi Arabia,FALLING,0.234,2.933
2021-02-20,CITRUS_FRUITS,854.14,331.17,USA,RISING,0.264,2.962
2021-02-22,DATES,1912.47,491.83,USA,RISING,0.195,3.208
2021-02-23,TOMATOES,634.13,215.8,Netherlands,FALLING,0.149,2.983
2021-02-24,DATES,3352.21,116.65,Saudi Arabia,FALLING,0.126,3.042
2021-02-24,OLIVE_OIL,2677.43,87.73,Italy,STABLE,0.309,2.887
2021-03-03,WHEAT,276.48,110.68,France,VOLATILE,0.296,3.229
2021-03-03,WHEAT,310.47,31.67,Netherlands,FALLING,0.085,2.968
2021-03-03,PEPPERS,1538.54,191.72,France,STABLE,0.307,3.053
2021-03-03,CITRUS_FRUITS,832.99,344.72,Germany,FALLING,0.092,3.01
2021-03-04,CITRUS_FRUITS,971.33,201.04,Saudi Arabia,FALLING,0.242,2.994
2021-03-04,PEPPERS,1110.12,233.64,Italy,RISING,0.062,2.748
2021-03-04,OLIVE_OIL,2562.71,388.03,Germany,VOLATILE,0.084,2.812
2021-03-04,DATES,2771.15,154.62,Netherlands,STABLE,0.156,2.754
2021-03-05,TOMATOES,561.0,475.82,Netherlands,VOLATILE,0.064,3.005
2021-03-05,TOMATOES,568.25,297.53,Netherlands,FALLING,0.171,2.669
2021-03-08,PEPPERS,905.47,378.25,Netherlands,VOLATILE,0.285,2.824
2021-03-09,PEPPERS,1234.97,196.16,Saudi Arabia,VOLATILE,0.371,2.795
2021-03-09,CITRUS_FRUITS,789.19,255.11,France,FALLING,0.287,3.205
2021-03-09,TOMATOES,681.16,448.08,Italy,FALLING,0.18,3.17
2021-03-10,CITRUS_FRUITS,1041.82,253.16,USA,STABLE,0.203,2.883
2021-03-10,OLIVE_OIL,2620.69,145.06,Italy,VOLATILE,0.313,2.708
2021-03-11,TOMATOES,758.65,98.9,Germany,RISING,0.272,2.396
2021-03-19,PEPPERS,1004.34,289.5,France,VOLATILE,0.106,2.913
2021-03-19,TOMATOES,620.24,449.47,Netherlands,RISING,0.156,3.075
2021-03-22,WHEAT,352.57,282.99,France,STABLE,0.28,2.934
2021-03-22,OLIVE_OIL,3197.14,74.49,Spain,RISING,0.343,2.85
2021-03-25,CITRUS_FRUITS,745.89,359.43,Italy,RISING,0.137,3.084
2021-03-28,OLIVE_OIL,2740.57,492.63,USA,FALLING,0.397,3.073
2021-03-29,WHEAT,345.92,160.16,Germany,STABLE,0.317,2.97
2021-03-29,WHEAT,349.84,256.15,Italy,RISING,0.204,3.179
2021-04-05,TOMATOES,809.7,124.71,Spain,RISING,0.361,3.062
2021-04-05,DATES,2093.75,105.11,Italy,STABLE,0.081,3.108
2021-04-05,OLIVE_OIL,3495.08,289.98,Spain,STABLE,0.297,2.906
2021-04-08,WHEAT,311.35,409.34,Saudi Arabia,VOLATILE,0.125,2.696
2021-04-10,DATES,2792.97,154.12,Spain,RISING,0.149,2.792
2021-04-10,TOMATOES,798.96,119.1,France,VOLATILE,0.394,3.223
2021-04-10,CITRUS_FRUITS,874.97,132.05,Saudi Arabia,VOLATILE,0.34,3.181
2021-04-16,PEPPERS,1472.71,199.85,Italy,VOLATILE,0.268,3.038
2021-04-20,DATES,2324.78,458.22,Spain,VOLATILE,0.082,3.025
2021-04-22,PEPPERS,1056.74,494.34,USA,RISING,0.353,3.045
2021-04-22,CITRUS_FRUITS,1127.17,445.2,Spain,STABLE,0.258,3.168
2021-04-28,DATES,2558.24,504.16,Saudi Arabia,FALLING,0.361,2.852
2021-05-01,PEPPERS,933.33,208.79,Germany,STABLE,0.199,3.084
2021-05-01,OLIVE_OIL,2817.27,91.92,USA,STABLE,0.31,3.135
2021-05-01,PEPPERS,834.57,61.42,Netherlands,STABLE,0.308,2.703
2021-05-03,CITRUS_FRUITS,665.73,393.08,Italy,RISING,0.209,2.88
2021-05-03,PEPPERS,868.44,494.13,Germany,RISING,0.213,3.063
2021-05-03,OLIVE_OIL,2590.27,414.76,Netherlands,RISING,0.239,3.234
2021-05-03,WHEAT,393.8,136.16,Spain,FALLING,0.12,2.973
2021-05-08,TOMATOES,639.07,286.58,Germany,STABLE,0.325,2.916
2021-05-10,DATES,2342.54,333.68,Spain,FALLING,0.203,2.856
2021-05-15,DATES,1865.77,141.65,Italy,RISING,0.349,3.269
2021-05-16,CITRUS_FRUITS,794.24,34.4,France,RISING,0.254,2.865
2021-05-20,TOMATOES,582.23,91.53,Spain,FALLING,0.094,2.902
2021-05-20,CITRUS_FRUITS,739.7,118.57,France,RISING,0.385,3.055
2021-05-21,OLIVE_OIL,2480.78,203.12,Italy,VOLATILE,0.232,3.016
2021-05-22,DATES,2384.83,311.42,Germany,RISING,0.292,2.881
2021-05-22,CITRUS_FRUITS,779.44,297.41,Netherlands,RISING,0.272,2.869
2021-05-24,WHEAT,384.47,124.09,Spain,STABLE,0.141,3.248
2021-05-25,PEPPERS,1129.18,264.69,France,FALLING,0.384,3.129
2021-05-25,WHEAT,295.63,437.69,Italy,RISING,0.287,2.782
2021-06-02,WHEAT,338.18,195.03,Germany,RISING,0.357,2.911
2021-06-04,TOMATOES,732.94,492.91,Spain,FALLING,0.345,2.76
2021-06-04,WHEAT,294.1,86.2,Spain,FALLING,0.246,2.857
2021-06-04,TOMATOES,801.75,355.83,Spain,STABLE,0.309,2.935
2021-06-04,OLIVE_OIL,3222.89,282.74,Spain,STABLE,0.085,3.089
2021-06-05,CITRUS_FRUITS,807.32,149.84,Germany,RISING,0.384,2.953
2021-06-05,DATES,2204.58,31.87,USA,STABLE,0.106,3.124
2021-06-05,TOMATOES,595.35,516.39,Saudi Arabia,VOLATILE,0.16,3.051
2021-06-05,OLIVE_OIL,2385.45,62.15,Germany,STABLE,0.262,3.186
2021-06-06,OLIVE_OIL,3369.6,284.58,Netherlands,STABLE,0.311,3.415
2021-06-07,DATES,1893.23,243.18,Germany,FALLING,0.101,3.07
2021-06-07,TOMATOES,615.95,374.29,Italy,VOLATILE,0.124,2.818
2021-06-09,OLIVE_OIL,2461.12,85.12,Spain,RISING,0.184,2.668
2021-06-09,TOMATOES,792.45,404.95,Netherlands,RISING,0.156,3.035
2021-06-10,PEPPERS,1205.79,499.12,USA,FALLING,0.118,3.079
2021-06-10,DATES,2635.82,381.82,Saudi Arabia,FALLING,0.152,3.108
2021-06-15,TOMATOES,727.68,294.86,Spain,FALLING,0.077,3.129
2021-06-15,PEPPERS,889.98,336.1,Spain,RISING,0.271,2.919
2021-06-16,PEPPERS,1143.03,387.9,Netherlands,VOLATILE,0.306,2.757
2021-06-16,DATES,2582.12,313.09,Spain,RISING,0.242,3.079
2021-06-20,DATES,1841.33,73.68,Spain,STABLE,0.387,2.914
2021-06-22,DATES,2133.19,383.48,Saudi Arabia,STABLE,0.344,2.992
2021-06-22,WHEAT,345.78,487.89,France,RISING,0.1,2.832
2021-06-22,OLIVE_OIL,2324.33,123.77,USA,RISING,0.167,2.934
2021-06-22,CITRUS_FRUITS,673.69,170.73,Germany,STABLE,0.315,2.834
2021-06-27,WHEAT,337.27,236.26,Saudi Arabia,STABLE,0.252,2.996
2021-06-27,DATES,2569.41,136.67,USA,VOLATILE,0.086,3.193
2021-06-27,DATES,1915.09,329.29,Saudi Arabia,VOLATILE,0.399,2.904
2021-07-04,OLIVE_OIL,3211.51,322.82,Germany,VOLATILE,0.184,3.291
2021-07-04,OLIVE_OIL,3178.06,240.19,Italy,RISING,0.228,2.812
2021-07-11,TOMATOES,653.47,197.57,Spain,RISING,0.162,2.512
2021-07-20,OLIVE_OIL,3550.41,142.29,Saudi Arabia,FALLING,0.255,2.918
2021-07-24,DATES,3075.27,494.99,France,FALLING,0.396,3.34
2021-07-29,OLIVE_OIL,3250.87,343.08,Saudi Arabia,VOLATILE,0.205,2.882
2021-07-31,CITRUS_FRUITS,824.35,155.77,USA,STABLE,0.102,3.074
2021-07-31,OLIVE_OIL,2366.62,435.55,Italy,VOLATILE,0.362,3.06
2021-07-31,PEPPERS,1137.07,314.24,Netherlands,FALLING,0.398,2.733
2021-07-31,TOMATOES,866.2,283.32,Italy,VOLATILE,0.382,2.842
2021-07-31,OLIVE_OIL,3109.29,498.75,France,FALLING,0.15,2.933
2021-07-31,OLIVE_OIL,2528.0,277.61,Saudi Arabia,VOLATILE,0.283,2.906
2021-08-03,CITRUS_FRUITS,892.7,104.54,Germany,FALLING,0.191,3.036
2021-08-03,DATES,2430.03,291.01,USA,RISING,0.256,3.025
2021-08-04,OLIVE_OIL,3191.57,283.24,Italy,VOLATILE,0.267,3.037
2021-08-04,WHEAT,287.62,132.77,Italy,FALLING,0.146,2.892
2021-08-10,CITRUS_FRUITS,680.26,446.71,Germany,FALLING,0.179,3.436
2021-08-10,PEPPERS,834.09,367.76,Saudi Arabia,RISING,0.308,2.983
2021-08-13,TOMATOES,586.29,511.51,Saudi Arabia,VOLATILE,0.315,2.786
2021-08-16,DATES,2559.09,51.53,Germany,RISING,0.278,3.01
2021-08-20,TOMATOES,746.32,173.69,Italy,RISING,0.217,2.902
2021-08-25,WHEAT,295.61,334.84,USA,STABLE,0.172,3.078
2021-08-25,CITRUS_FRUITS,719.16,258.99,Spain,RISING,0.35,2.727
2021-08-27,CITRUS_FRUITS,726.94,71.28,Italy,VOLATILE,0.385,3.019
2021-09-06,PEPPERS,773.63,185.85,Italy,FALLING,0.264,2.912
2021-09-08,DATES,2520.41,128.11,Italy,FALLING,0.229,3.021
2021-09-10,TOMATOES,655.39,306.73,Germany,VOLATILE,0.122,3.247
2021-09-11,PEPPERS,1107.07,364.98,France,RISING,0.34,2.635
2021-09-18,CITRUS_FRUITS,846.68,456.07,France,RISING,0.371,3.13
2021-09-18,OLIVE_OIL,3824.05,157.23,Germany,STABLE,0.175,2.948
2021-09-18,WHEAT,385.4,184.19,Italy,FALLING,0.313,3.142
2021-09-19,WHEAT,270.49,474.64,Saudi Arabia,RISING,0.131,3.132
2021-09-19,DATES,1888.0,487.36,Spain,RISING,0.309,2.846
2021-09-19,OLIVE_OIL,3894.53,478.36,France,FALLING,0.14,2.965
2021-09-19,WHEAT,320.09,498.04,Spain,FALLING,0.385,2.865
2021-09-20,WHEAT,323.55,343.04,France,VOLATILE,0.127,2.912
2021-09-23,WHEAT,333.14,430.27,Germany,FALLING,0.276,2.807
2021-09-23,PEPPERS,924.41,243.2,Netherlands,VOLATILE,0.29,2.902
2021-09-23,OLIVE_OIL,3829.38,332.82,Saudi Arabia,RISING,0.18,2.967
2021-09-27,DATES,2212.74,394.64,Saudi Arabia,FALLING,0.389,2.803
2021-09-30,DATES,2186.6,388.88,France,STABLE,0.102,2.88
2021-10-09,TOMATOES,823.11,241.03,Spain,VOLATILE,0.354,3.087
2021-10-09,PEPPERS,1244.14,185.48,France,RISING,0.357,3.138
2021-10-10,OLIVE_OIL,3384.55,122.8,Netherlands,VOLATILE,0.294,3.235
2021-10-12,OLIVE_OIL,2527.22,162.15,USA,FALLING,0.155,2.811
2021-10-14,CITRUS_FRUITS,798.06,168.38,Saudi Arabia,RISING,0.107,2.854
2021-10-15,PEPPERS,864.68,357.88,France,RISING,0.394,3.057
2021-10-15,WHEAT,277.07,370.57,Germany,VOLATILE,0.155,3.028
2021-10-15,OLIVE_OIL,2689.05,420.27,USA,RISING,0.244,2.985
2021-10-18,TOMATOES,786.36,506.77,France,FALLING,0.292,2.98
2021-10-18,OLIVE_OIL,3212.32,125.79,Saudi Arabia,FALLING,0.142,3.018
2021-10-21,OLIVE_OIL,1988.76,35.15,Italy,VOLATILE,0.176,2.963
2021-10-21,WHEAT,288.33,254.83,Spain,FALLING,0.083,3.076
2021-10-21,PEPPERS,866.22,390.2,Germany,FALLING,0.227,2.982
2021-10-25,OLIVE_OIL,3073.22,292.8,Spain,FALLING,0.1,2.817
2021-10-25,CITRUS_FRUITS,1090.63,380.64,Spain,VOLATILE,0.25,2.907
2021-10-27,OLIVE_OIL,2761.06,253.43,Italy,STABLE,0.218,2.856
2021-10-31,OLIVE_OIL,2461.92,201.95,France,RISING,0.289,2.625
2021-11-03,PEPPERS,1098.59,37.02,Spain,RISING,0.336,2.865
2021-11-06,OLIVE_OIL,2551.91,270.14,France,VOLATILE,0.156,2.976
2021-11-06,TOMATOES,695.01,510.91,USA,RISING,0.252,2.914
2021-11-06,OLIVE_OIL,2840.69,189.52,Italy,RISING,0.097,2.913
2021-11-11,DATES,2500.71,273.64,Saudi Arabia,FALLING,0.144,2.827
2021-11-15,WHEAT,337.34,426.54,Italy,STABLE,0.373,2.991
2021-11-16,TOMATOES,823.92,313.97,Spain,FALLING,0.124,2.922
2021-11-17,OLIVE_OIL,2950.51,310.07,Saudi Arabia,FALLING,0.244,3.047
2021-11-17,OLIVE_OIL,3683.03,186.66,Spain,STABLE,0.104,3.056
2021-11-18,DATES,2273.74,287.52,USA,VOLATILE,0.346,2.592
2021-11-19,PEPPERS,1097.24,36.36,Italy,RISING,0.168,3.102
2021-11-20,WHEAT,373.14,412.08,Saudi Arabia,RISING,0.094,2.924
2021-11-21,PEPPERS,1120.94,168.89,Spain,VOLATILE,0.3,3.042
2021-11-21,WHEAT,314.4,273.6,Netherlands,FALLING,0.375,3.173
2021-11-22,PEPPERS,1417.51,453.63,Spain,RISING,0.083,2.895
2021-11-24,OLIVE_OIL,3423.89,306.19,USA,FALLING,0.349,3.045
2021-11-24,OLIVE_OIL,2842.57,183.66,USA,VOLATILE,0.06,3.098
2021-11-24,PEPPERS,1234.87,194.23,Spain,VOLATILE,0.188,2.849
2021-11-24,CITRUS_FRUITS,832.97,491.22,USA,FALLING,0.258,2.968
2021-11-24,OLIVE_OIL,2643.77,105.23,Italy,FALLING,0.219,3.015
2021-11-27,TOMATOES,733.12,278.39,Saudi Arabia,FALLING,0.277,3.012
2021-11-28,CITRUS_FRUITS,771.93,30.94,Saudi Arabia,RISING,0.123,2.771
2021-11-28,PEPPERS,873.29,331.24,Netherlands,VOLATILE,0.256,2.791
2021-12-02,WHEAT,394.41,182.74,USA,FALLING,0.33,3.112
2021-12-02,PEPPERS,953.78,519.02,Saudi Arabia,STABLE,0.09,3.068
2021-12-04,PEPPERS,1390.72,303.0,Saudi Arabia,VOLATILE,0.254,2.642
2021-12-10,CITRUS_FRUITS,1034.92,493.13,Spain,FALLING,0.245,3.089
2021-12-16,PEPPERS,1123.78,328.67,Germany,RISING,0.302,2.951
2021-12-22,CITRUS_FRUITS,1089.86,117.48,France,RISING,0.199,2.688
2021-12-27,TOMATOES,635.44,495.76,Italy,VOLATILE,0.294,2.79
2021-12-28,DATES,1902.49,269.77,Italy,FALLING,0.204,3.012
2021-12-30,PEPPERS,872.59,138.28,Saudi Arabia,FALLING,0.155,2.902
2021-12-31,TOMATOES,815.78,150.83,Spain,RISING,0.35,3.092
2022-01-06,WHEAT,294.13,485.58,Germany,RISING,0.342,3.246
2022-01-06,CITRUS_FRUITS,987.77,428.42,USA,FALLING,0.325,3.093
2022-01-06,CITRUS_FRUITS,1018.79,481.06,Germany,VOLATILE,0.205,3.252
2022-01-06,OLIVE_OIL,2834.9,222.55,Germany,STABLE,0.147,2.835
2022-01-11,TOMATOES,519.11,301.38,Spain,FALLING,0.146,2.87
2022-01-11,OLIVE_OIL,2767.61,270.91,Spain,STABLE,0.315,3.198
2022-01-13,OLIVE_OIL,3105.82,149.78,Italy,STABLE,0.196,2.837
2022-01-13,CITRUS_FRUITS,1207.1,214.79,Germany,RISING,0.384,3.161
2022-01-13,CITRUS_FRUITS,934.99,242.78,Germany,FALLING,0.22,2.856
2022-01-14,CITRUS_FRUITS,849.28,88.82,USA,STABLE,0.345,2.953
2022-01-14,OLIVE_OIL,3218.81,351.6,Saudi Arabia,VOLATILE,0.108,3.054
2022-01-14,WHEAT,288.72,456.99,Saudi Arabia,FALLING,0.222,2.749
2022-01-15,WHEAT,268.62,209.23,Italy,VOLATILE,0.301,2.778
2022-01-15,TOMATOES,641.62,357.22,Germany,FALLING,0.102,2.949
2022-01-15,WHEAT,315.03,424.72,Spain,STABLE,0.15,2.722
2022-01-15,PEPPERS,793.04,458.44,Germany,FALLING,0.086,2.796
2022-01-19,PEPPERS,1150.39,231.86,France,VOLATILE,0.366,2.761
2022-01-21,PEPPERS,725.98,465.28,Spain,RISING,0.354,2.659
2022-01-24,WHEAT,326.09,268.09,Italy,RISING,0.087,3.014
2022-01-26,WHEAT,331.47,148.34,Netherlands,VOLATILE,0.109,2.989
2022-01-26,DATES,3042.09,128.79,Netherlands,FALLING,0.302,2.971
2022-01-26,OLIVE_OIL,3725.19,483.02,Italy,STABLE,0.139,3.088
2022-01-28,TOMATOES,737.88,63.83,USA,FALLING,0.358,3.01
2022-01-28,PEPPERS,885.05,506.86,Spain,RISING,0.291,3.032
2022-01-28,TOMATOES,891.44,90.58,Spain,RISING,0.157,3.262
2022-02-12,TOMATOES,645.11,104.59,Netherlands,VOLATILE,0.337,2.996
2022-02-12,WHEAT,254.71,374.68,USA,STABLE,0.368,3.247
2022-02-15,DATES,2504.63,82.81,Germany,VOLATILE,0.232,3.067
2022-02-16,PEPPERS,878.87,368.11,Spain,RISING,0.174,2.678
2022-02-16,DATES,1985.92,159.87,Italy,FALLING,0.29,3.193
2022-02-17,WHEAT,338.69,288.06,Saudi Arabia,RISING,0.308,3.238
2022-02-17,WHEAT,319.87,255.69,France,VOLATILE,0.074,3.151
2022-02-17,DATES,2676.86,428.82,Spain,FALLING,0.287,3.203
2022-02-22,TOMATOES,838.88,266.78,Italy,FALLING,0.317,2.964
2022-02-22,DATES,2245.43,195.88,USA,STABLE,0.103,3.108
2022-02-23,DATES,2285.72,327.78,France,RISING,0.397,2.862
2022-03-11,TOMATOES,723.68,55.08,France,FALLING,0.221,3.061
2022-03-11,TOMATOES,748.97,290.07,Italy,FALLING,0.242,3.316
2022-03-11,OLIVE_OIL,3476.42,410.4,Spain,VOLATILE,0.218,2.534
2022-03-11,TOMATOES,807.37,273.9,France,VOLATILE,0.201,2.82
2022-03-12,OLIVE_OIL,3376.61,495.89,France,VOLATILE,0.184,2.822
2022-03-13,TOMATOES,678.11,331.53,Italy,RISING,0.317,2.993
2022-03-13,TOMATOES,585.15,195.36,Spain,FALLING,0.17,3.165
2022-03-14,DATES,2047.55,420.78,Saudi Arabia,RISING,0.184,3.28
2022-03-15,WHEAT,364.66,82.05,Italy,RISING,0.128,2.928
2022-03-15,CITRUS_FRUITS,875.13,57.79,Spain,FALLING,0.075,2.816
2022-03-15,WHEAT,370.53,462.13,Italy,RISING,0.115,2.848
2022-03-15,WHEAT,288.29,429.92,Italy,FALLING,0.18,2.785
2022-03-16,OLIVE_OIL,2609.78,223.2,Germany,VOLATILE,0.273,2.928
2022-03-19,TOMATOES,634.59,509.28,Netherlands,RISING,0.296,3.388
2022-03-19,TOMATOES,821.06,192.51,France,VOLATILE,0.366,2.849
2022-03-21,WHEAT,334.12,358.55,Spain,VOLATILE,0.106,2.81
2022-03-23,PEPPERS,815.74,99.32,Germany,VOLATILE,0.16,3.223
2022-03-23,TOMATOES,633.63,372.65,Italy,VOLATILE,0.212,3.025
2022-03-23,DATES,2707.47,39.46,Spain,VOLATILE,0.326,3.428
2022-03-24,WHEAT,338.9,309.81,France,FALLING,0.225,2.829
2022-03-25,DATES,2304.82,141.92,Italy,RISING,0.094,2.907
2022-03-27,CITRUS_FRUITS,700.41,452.31,Spain,FALLING,0.197,2.823
2022-03-27,TOMATOES,628.2,108.82,USA,FALLING,0.131,2.971
2022-03-27,WHEAT,389.7,466.81,Italy,VOLATILE,0.278,3.092
2022-03-28,OLIVE_OIL,2872.88,223.63,Italy,FALLING,0.196,3.203
2022-03-28,TOMATOES,636.61,327.6,Spain,STABLE,0.197,2.862
2022-03-28,TOMATOES,696.51,502.67,Netherlands,FALLING,0.246,2.805
2022-04-02,CITRUS_FRUITS,850.7,74.61,USA,RISING,0.22,2.983
2022-04-06,OLIVE_OIL,3344.14,119.67,Italy,FALLING,0.333,2.508
2022-04-14,DATES,2270.94,192.31,USA,VOLATILE,0.064,3.044
2022-04-14,CITRUS_FRUITS,898.28,92.89,Germany,RISING,0.241,2.868
2022-04-16,DATES,2414.9,365.73,Germany,FALLING,0.085,3.059
2022-04-17,CITRUS_FRUITS,677.32,294.4,France,VOLATILE,0.168,2.909
2022-04-17,TOMATOES,684.96,406.82,Spain,STABLE,0.254,2.839
2022-04-18,TOMATOES,771.84,53.01,Saudi Arabia,VOLATILE,0.364,3.231
2022-04-18,TOMATOES,944.8,491.06,USA,FALLING,0.395,2.851
2022-04-20,PEPPERS,1096.92,430.52,France,RISING,0.102,2.818
2022-04-21,TOMATOES,852.34,399.47,Spain,VOLATILE,0.369,2.845
2022-04-21,DATES,2852.92,352.64,USA,RISING,0.071,3.033
2022-04-23,CITRUS_FRUITS,1079.38,292.54,Spain,VOLATILE,0.351,2.798
2022-04-23,DATES,2113.75,70.71,USA,RISING,0.385,3.225
2022-04-24,WHEAT,395.87,328.25,Netherlands,VOLATILE,0.125,2.94
2022-04-24,OLIVE_OIL,2823.4,376.01,Germany,STABLE,0.335,3.196
2022-04-24,CITRUS_FRUITS,1143.52,514.68,Germany,FALLING,0.285,3.281
2022-04-26,TOMATOES,657.36,330.03,Spain,RISING,0.092,3.105
2022-04-26,DATES,2000.8,358.18,Italy,VOLATILE,0.286,3.127
2022-04-27,TOMATOES,676.06,205.25,Germany,VOLATILE,0.081,2.92
2022-04-27,DATES,1974.94,201.15,Germany,RISING,0.391,3.418
2022-05-05,DATES,1887.12,87.43,France,RISING,0.15,2.828
2022-05-06,CITRUS_FRUITS,1051.09,356.07,USA,STABLE,0.088,2.946
2022-05-06,TOMATOES,819.79,458.27,Italy,FALLING,0.243,3.08
2022-05-06,TOMATOES,601.27,467.48,USA,RISING,0.063,2.865
2022-05-10,CITRUS_FRUITS,896.03,320.4,Spain,RISING,0.372,2.912
2022-05-10,PEPPERS,914.38,370.05,France,VOLATILE,0.394,2.844
2022-05-10,PEPPERS,1267.23,75.01,Italy,VOLATILE,0.142,3.003
2022-05-13,DATES,2226.16,197.92,Saudi Arabia,STABLE,0.276,2.855
2022-05-13,CITRUS_FRUITS,912.86,265.15,Netherlands,RISING,0.099,3.104
2022-05-13,TOMATOES,471.66,142.59,USA,VOLATILE,0.287,3.144
2022-05-17,OLIVE_OIL,2390.68,37.41,Spain,RISING,0.389,3.062
2022-05-17,OLIVE_OIL,3398.93,385.8,Saudi Arabia,RISING,0.073,3.281
2022-05-18,TOMATOES,643.19,155.69,Italy,RISING,0.229,2.536
2022-05-18,DATES,2543.95,413.25,Netherlands,FALLING,0.218,2.855
2022-05-18,TOMATOES,518.05,388.16,Germany,STABLE,0.386,3.059
2022-05-21,WHEAT,324.0,344.09,USA,FALLING,0.343,3.074
